"Version1","Version1.4","Version2.1","Version3.1","UniProt","PANTHER"
"Sb03g004150","Sb03g004150","Sobic.003G047700","Sobic.003G047700","C5XMU2","PTHR11926"
"Sb03g004190","Sb03g004190","Sobic.003G048000","Sobic.003G048000","C5XNC7","PTHR34198"
"Sb03g004470","null","Sobic.003G051400","null","C5XNF6","PTHR34372"
"Sb03g004540","Sb03g004540","Sobic.003G052300","Sobic.003G052300","C5XNG3","PTHR31268"
"Sb03g004560","Sb03g004560","Sobic.003G052500","Sobic.003G052500","C5XNG5","PTHR34803"
"Sb03g005090","Sb03g005090","Sobic.003G059300","Sobic.003G059300","C5XP54","PTHR27004"
"Sb03g005240","Sb03g005240","Sobic.003G061300","Sobic.003G061300","C5XP73","PTHR18968"
"Sb03g005250","Sb03g005250","Sobic.003G061400","Sobic.003G061400","C5XP74","PTHR12565"
"Sb03g005260","Sb03g005260","Sobic.003G061500","Sobic.003G061500","C5XP75","PTHR34671"
"Sb03g005300","Sb03g005300","Sobic.003G062200","null","C5XP81","PTHR22952"
"Sb03g005600","Sb03g005600","Sobic.003G065700","Sobic.003G065700","C5XPB1","PTHR33103"
"Sb03g005760","Sb03g005760","Sobic.003G067800","Sobic.003G067800","null",""
"Sb03g005770","Sb03g005770","Sobic.003G068000","Sobic.003G068000","C5XPD0","PTHR35162"
"Sb03g005990","Sb03g005990","Sobic.003G070700","Sobic.003G070700","C5XPZ5",""
"Sb03g006020","Sb03g006020","Sobic.003G071000","Sobic.003G071000","C5XPZ7","PTHR33981"
"Sb03g006130","Sb03g006130","Sobic.003G072300","null","C5XQ07","PTHR21139"
"Sb03g006330","Sb03g006330","Sobic.003G075000","Sobic.003G075000","C5XQ30","PTHR34670"
"Sb03g006370","Sb03g006370","Sobic.003G075500","Sobic.003G075500","C5XQ35","PTHR24089"
"Sb03g006590","Sb03g006590","Sobic.003G078100","Sobic.003G078100","C5XQN8","PTHR31140"
"Sb03g006650","Sb03g006650","Sobic.003G078800","Sobic.003G078800","C5XQP4","PTHR31066"
"Sb03g006680","Sb03g006680","Sobic.003G079200","Sobic.003G079200","null",""
"Sb03g006800","Sb03g006800","Sobic.003G081100","Sobic.003G081100","C5XQR2","PTHR27005"
"Sb03g006890","Sb03g006890","Sobic.003G082100","Sobic.003G082100","C5XQS1","PTHR11527"
"Sb03g006900","Sb03g006900","Sobic.003G082200","Sobic.003G082200","C5XQS2","PTHR11527"
"Sb03g006920","Sb03g006920","Sobic.003G082500","Sobic.003G082500","C5XQS5","PTHR11527"
"Sb03g006930","Sb03g006930","Sobic.003G082600","Sobic.003G082600","C5XQS6","PTHR10891"
"Sb03g007250","Sb03g007250","Sobic.003G086300","Sobic.003G086300","null",""
"Sb03g007270","Sb03g007270","Sobic.003G086600","Sobic.003G086600","C5XQW1","PTHR31304"
"Sb03g007420","Sb03g007420","Sobic.003G088400","Sobic.003G088400","C5XQX6","PTHR37378"
"Sb03g007430","Sb03g007430","null","Sobic.003G088450","C5XQX7",""
"Sb03g007850","Sb03g007850","Sobic.003G093900","Sobic.003G093900","null",""
"Sb03g008160","Sb03g008160","Sobic.003G097000","Sobic.003G097000","C5XEB6","PTHR27002"
"Sb03g008200","Sb03g008200","Sobic.003G098000","Sobic.003G098000","C5XEU8","PTHR23315"
"Sb03g008950","Sb03g008950","Sobic.003G106500","Sobic.003G106500","C5XF29","PTHR35098"
"Sb03g008970","Sb03g008970","Sobic.003G106600","Sobic.003G106600","C5XF30","PTHR14207"
"Sb03g009130","Sb03g009130","Sobic.003G108700","Sobic.003G108700","C5XFM7","PTHR32343"
"Sb03g009600","Sb03g009600","Sobic.003G114100","Sobic.003G114100","C5XFS6","PTHR36774"
"Sb03g009860","Sb03g009860","Sobic.003G117000","Sobic.003G117000","C5XFV1","PTHR33509"
"Sb03g010280","Sb03g010280","Sobic.003G121400","Sobic.003G121400","C5XGH6","PTHR31089"
"Sb03g010460","Sb03g010460","Sobic.003G123600","Sobic.003G123600","C5XGJ2",""
"Sb03g010545","Sb03g010545","Sobic.003G124700","null","C5XGK2","PTHR16201"
"Sb03g011070","Sb03g011070","Sobic.003G130100","Sobic.003G130100","C5XH87",""
"Sb03g011080","Sb03g011080","Sobic.003G130200","Sobic.003G130200","C5XH88",""
"Sb03g011130","Sb03g011130","Sobic.003G130800","Sobic.003G130800","C5XH93","PTHR11817"
"Sb03g011280","Sb03g011280","Sobic.003G132300","Sobic.003G132300","C5XHB0",""
"Sb03g012000","Sb03g012000","Sobic.003G140800","Sobic.003G140800","C5XI25","PTHR12242"
"Sb03g012500","Sb03g012500","Sobic.003G144500","Sobic.003G144500","null",""
"Sb03g012520","Sb03g012520","Sobic.003G144700","Sobic.003G144700","C5XI67","PTHR31964"
"Sb03g012570","Sb03g012570","Sobic.003G145400","Sobic.003G145400","C5XIQ4","PTHR22952"
"Sb03g012820","Sb03g012820","Sobic.003G148300","Sobic.003G148300","C5XIT5","PTHR31707"
"Sb03g012890","Sb03g012890","Sobic.003G148600","Sobic.003G148600","C5XIU7","PTHR31190"
"Sb03g012950","Sb03g012950","Sobic.003G149200","Sobic.003G149200","C5XIV3","PTHR33509"
"Sb03g013050","Sb03g013050","Sobic.003G150400","Sobic.003G150400","C5XIW5","PTHR21654"
"Sb03g013170","Sb03g013170","Sobic.003G151600","Sobic.003G151600","null",""
"Sb03g013810","Sb03g013810","Sobic.003G158500","Sobic.003G158500","C5XJW3","PTHR33801"
"Sb03g013820","Sb03g013820","Sobic.003G158600","Sobic.003G158600","C5XJW4","PTHR33801"
"Sb03g013890","Sb03g013890","Sobic.003G159500","Sobic.003G159500","C5XJX1","PTHR22937"
"Sb03g021307","null","Sobic.003G174200","null","C5XLI4","PTHR33157"
"Sb03g023990","Sb03g023990","Sobic.003G181600","Sobic.003G181600","C5XMV4","PTHR13018"
"Sb03g024480","Sb03g024480","Sobic.003G183600","Sobic.003G183600","C5XMX4","PTHR10783"
"Sb03g025160","Sb03g025160","Sobic.003G186500","Sobic.003G186500","C5XN11","PTHR10857"
"Sb03g025280","Sb03g025280","Sobic.003G188000","Sobic.003G188000","C5XN23","PTHR27002"
"Sb03g025290","Sb03g025290","Sobic.003G188100","Sobic.003G188100","C5XN24","PTHR27002"
"Sb03g025550","Sb03g025550","Sobic.003G191600","Sobic.003G191600","C5XNP0",""
"Sb03g025590","Sb03g025590","Sobic.003G192100","Sobic.003G192100","C5XNP4","PTHR33193"
"Sb03g025770","Sb03g025770","Sobic.003G194400","Sobic.003G194400","C5XNS0","PTHR10015"
"Sb03g026010","Sb03g026010","Sobic.003G197300","Sobic.003G197300","C5XNU2","PTHR31342"
"Sb03g026270","Sb03g026270","Sobic.003G200600","Sobic.003G200600","C5XPF7","PTHR13780"
"Sb03g026460","Sb03g026460","Sobic.003G202500","null","C5XPI0","PTHR10108"
"Sb03g027030","Sb03g027030","Sobic.003G209800","Sobic.003G209800","C5XQ82","PTHR21649"
"Sb03g027040","Sb03g027040","Sobic.003G209900","Sobic.003G209900","C5XQ83","PTHR21649"
"Sb03g027050","Sb03g027050","Sobic.003G210000","null","C5XQ84","PTHR21535"
"Sb03g027260","Sb03g027260","Sobic.003G213000","Sobic.003G213000","C5XQB8","PTHR10791"
"Sb03g027330","Sb03g027330","Sobic.003G214000","Sobic.003G214000","C5XQC6",""
"Sb03g027480","Sb03g027480","Sobic.003G215800","Sobic.003G215800","C5XQE4","PTHR19241"
"Sb03g027670","Sb03g027670","Sobic.003G217900","Sobic.003G217900","C5XQZ3","PTHR22835"
"Sb03g028600","Sb03g028600","Sobic.003G228000","Sobic.003G228000","C5XEE3","PTHR24282"
"Sb03g028670","Sb03g028670","Sobic.003G228600","Sobic.003G228600","C5XEF1","PTHR24282"
"Sb03g028970","Sb03g028970","Sobic.003G231900","Sobic.003G231900","C5XEI1","PTHR10971"
"Sb03g029160","Sb03g029160","Sobic.003G234000","Sobic.003G234000","C5XEK1","PTHR33095"
"Sb03g029890","Sb03g029890","Sobic.003G242200","Sobic.003G242200","C5XFA2","PTHR13832"
"Sb03g030480","Sb03g030480","Sobic.003G248400","Sobic.003G248400","C5XFY7","PTHR31221"
"Sb03g030710","Sb03g030710","Sobic.003G251000","Sobic.003G251000","C5XG13","PTHR27002"
"Sb03g031310","Sb03g031310","Sobic.003G258800","Sobic.003G258800","C5XGS0","PTHR11938"
"Sb03g031390","Sb03g031390","Sobic.003G259800","Sobic.003G259800","C5XGS8","PTHR31168"
"Sb03g031400","Sb03g031400","Sobic.003G260000","Sobic.003G260000","C5XGS9","PTHR31625"
"Sb03g031430","Sb03g031430","Sobic.003G260300","null","C5XGT2","PTHR10641"
"Sb03g031640","Sb03g031640","Sobic.003G262600","null","C5XGV4","PTHR27005"
"Sb03g031650","Sb03g031650","Sobic.003G262700","Sobic.003G262700","C5XGV5","PTHR33138"
"Sb03g031655","Sb03g031655","Sobic.003G262900","Sobic.003G262900","C5XGV6","PTHR33138"
"Sb03g031690","Sb03g031690","Sobic.003G263400","Sobic.003G263400","C5XGW1","PTHR27009"
"Sb03g031790","Sb03g031790","Sobic.003G264500","Sobic.003G264500","C5XHF6","PTHR11260"
"Sb03g031860","Sb03g031860","Sobic.003G265200","Sobic.003G265200","C5XHG3","PTHR31140"
"Sb03g032030","Sb03g032030","Sobic.003G267700","Sobic.003G267700","C5XHI4","PTHR24221"
"Sb03g032050","Sb03g032050","Sobic.003G267900","Sobic.003G267900","C5XHI6","PTHR11926"
"Sb03g032130","Sb03g032130","Sobic.003G268800","null","C5XHJ5","PTHR24361"
"Sb03g032140","Sb03g032140","Sobic.003G268900","Sobic.003G268900","C5XHJ6","PTHR24361"
"Sb03g032310","Sb03g032310","Sobic.003G270800","Sobic.003G270800","C5XHL4","PTHR23515"
"Sb03g032380","Sb03g032380","Sobic.003G271800","Sobic.003G271800","null",""
"Sb03g032480","Sb03g032480","Sobic.003G272800","Sobic.003G272800","C5XHN0","PTHR23244"
"Sb03g032640","Sb03g032640","Sobic.003G274500","Sobic.003G274500","C5XI78","PTHR33098"
"Sb03g032730","Sb03g032730","Sobic.003G275400","Sobic.003G275400","C5XI89","PTHR31140"
"Sb03g032930","Sb03g032930","Sobic.003G277500","Sobic.003G277500","C5XIB2","PTHR10108"
"Sb03g032940","Sb03g032940","Sobic.003G277600","Sobic.003G277600","C5XIB3","PTHR11200"
"Sb03g033030","Sb03g033030","Sobic.003G278400","Sobic.003G278400","C5XIC2","PTHR33059"
"Sb03g033040","Sb03g033040","Sobic.003G278500","Sobic.003G278500","null",""
"Sb03g033120","Sb03g033120","Sobic.003G279500","null","C5XID2","PTHR23416"
"Sb03g033170","Sb03g033170","Sobic.003G280100","Sobic.003G280100","C5XID8","PTHR34278"
"Sb03g033180","null","Sobic.003G280200","Sobic.003G280200","C5XIE0","PTHR34278"
"Sb03g033280","Sb03g033280","Sobic.003G281300","Sobic.003G281300","C5XIE8","PTHR31920"
"Sb03g033490","Sb03g033490","Sobic.003G283700","Sobic.003G283700","C5XJ01","PTHR31360"
"Sb03g033550","Sb03g033550","Sobic.003G284200","Sobic.003G284200","C5XJ08","PTHR11601"
"Sb03g033560","Sb03g033560","Sobic.003G284300","Sobic.003G284300","C5XJ09","PTHR34541"
"Sb03g033750","Sb03g033750","Sobic.003G286700","Sobic.003G286700","C5XJ36","PTHR10015"
"Sb03g033810","Sb03g033810","Sobic.003G287500","Sobic.003G287500","C5XJ44","PTHR11926"
"Sb03g033870","Sb03g033870","Sobic.003G288000","Sobic.003G288000","C5XJ52","PTHR11926"
"Sb03g033880","Sb03g033880","Sobic.003G288100","Sobic.003G288100","C5XJ53","PTHR11926"
"Sb03g033970","Sb03g033970","Sobic.003G289100","Sobic.003G289100","C5XJ63","PTHR13620"
"Sb03g034050","Sb03g034050","Sobic.003G289900","Sobic.003G289900","C5XJ71","PTHR12276"
"Sb03g034070","Sb03g034070","Sobic.003G290100","Sobic.003G290100","C5XJ73","PTHR10159"
"Sb03g034090","Sb03g034090","Sobic.003G290300","Sobic.003G290300","C5XJ75","PTHR33172"
"Sb03g034280","Sb03g034280","Sobic.003G292400","Sobic.003G292400","C5XK02","PTHR23406"
"Sb03g034410","Sb03g034410","Sobic.003G293700","Sobic.003G293700","null",""
"Sb03g034530","Sb03g034530","Sobic.003G294800","null","C5XK29","PTHR33021"
"Sb03g034630","Sb03g034630","Sobic.003G295900","Sobic.003G295900","C5XK40","PTHR10015"
"Sb03g034640","Sb03g034640","Sobic.003G296000","udp-forming] 7-related","C5XK41","PTHR10788"
"Sb03g034710","Sb03g034710","Sobic.003G296700","Sobic.003G296700","C5XK46","PTHR27001"
"Sb03g034750","Sb03g034750","Sobic.003G297200","Sobic.003G297200","C5XK51","PTHR31479"
"Sb03g034850","Sb03g034850","Sobic.003G298600","Sobic.003G298600","null",""
"Sb03g035000","Sb03g035000","Sobic.003G300800","Sobic.003G300800","C5XK83","PTHR10209"
"Sb03g035150","Sb03g035150","null","Sobic.003G302466","C5XKT0","PTHR22952"
"Sb03g035220","Sb03g035220","Sobic.003G303300","Sobic.003G303300","null",""
"Sb03g035570","Sb03g035570","Sobic.003G307100","Sobic.003G307100","C5XKX2","PTHR11461"
"Sb03g035610","Sb03g035610","Sobic.003G307600","null","C5XKX6","PTHR11206"
"Sb03g035620","Sb03g035620","Sobic.003G307700","Sobic.003G307700","C5XKX7","PTHR12313"
"Sb03g035690","Sb03g035690","Sobic.003G308400","Sobic.003G308400","C5XKY3","PTHR34454"
"Sb03g035740","Sb03g035740","Sobic.003G308900","Sobic.003G308900","C5XKY8","PTHR31218"
"Sb03g036040","Sb03g036040","Sobic.003G312300","null","C5XLK6","PTHR21091"
"Sb03g036090","Sb03g036090","Sobic.003G313000","Sobic.003G313000","C5XLL1","PTHR34552"
"Sb03g036160","Sb03g036160","Sobic.003G313800","Sobic.003G313800","C5XLL8","PTHR13878"
"Sb03g036620","Sb03g036620","Sobic.003G319300","Sobic.003G319300","C5XLS1","PTHR27002"
"Sb03g036766","Sb03g036766","Sobic.003G320900","Sobic.003G320900","C5XMB8","PTHR34064"
"Sb03g036770","Sb03g036770","Sobic.003G321000","Sobic.003G321000","C5XMB9","PTHR10992"
"Sb03g036790","Sb03g036790","Sobic.003G321200","Sobic.003G321200","C5XMC1","PTHR31707"
"Sb03g036950","Sb03g036950","Sobic.003G323100","Sobic.003G323100","C5XMD7","PTHR33647"
"Sb03g037080","Sb03g037080","Sobic.003G324400","null","C5XME9","PTHR31677"
"Sb03g037130","Sb03g037130","Sobic.003G325200","Sobic.003G325200","C5XMF6","PTHR23155"
"Sb03g037170","Sb03g037170","Sobic.003G325700","Sobic.003G325700","C5XMG3","PTHR33133"
"Sb03g037220","Sb03g037220","Sobic.003G326300","Sobic.003G326300","C5XMG8","PTHR33286"
"Sb03g037230","Sb03g037230","Sobic.003G326400","Sobic.003G326400","C5XMG9",""
"Sb03g037260","Sb03g037260","Sobic.003G326600","Sobic.003G326600","C5XMH2","PTHR34567"
"Sb03g037410","Sb03g037410","Sobic.003G328100","Sobic.003G328100","C5XMI5","PTHR35734"
"Sb03g037720","Sb03g037720","Sobic.003G331700","Sobic.003G331700","C5XN52","PTHR31048"
"Sb03g037830","Sb03g037830","Sobic.003G333300","Sobic.003G333300","C5XN65","PTHR31719"
"Sb03g037840","Sb03g037840","Sobic.003G333400","Sobic.003G333400","C5XN66","PTHR34952"
"Sb03g037850","Sb03g037850","Sobic.003G333600","Sobic.003G333600","C5XN67","PTHR15537"
"Sb03g037940","Sb03g037940","Sobic.003G334600","Sobic.003G334600","C5XN76","PTHR31719"
"Sb03g037960","Sb03g037960","Sobic.003G335000","Sobic.003G335000","C5XN77","PTHR27003"
"Sb03g038020","Sb03g038020","Sobic.003G336000","Sobic.003G336000","null",""
"Sb03g038100","Sb03g038100","Sobic.003G336800","Sobic.003G336800","C5XN92","PTHR31949"
"Sb03g038360","Sb03g038360","Sobic.003G339500","Sobic.003G339500","C5XNB8","PTHR23315"
"Sb03g038510","Sb03g038510","Sobic.003G341100","Sobic.003G341100","C5XNW5","PTHR31221"
"Sb03g038630","Sb03g038630","Sobic.003G342200","Sobic.003G342200","C5XNX8","PTHR10366"
"Sb03g038740","Sb03g038740","Sobic.003G343400","Sobic.003G343400","C5XNY9","PTHR30508"
"Sb03g038810","Sb03g038810","Sobic.003G344400","Sobic.003G344400","C5XNZ7","PTHR14155"
"Sb03g038930","Sb03g038930","Sobic.003G345600","Sobic.003G345600","C5XP09","PTHR33674"
"Sb03g038960","Sb03g038960","Sobic.003G346000","Sobic.003G346000","null",""
"Sb03g039140","Sb03g039140","Sobic.003G348400","Sobic.003G348400","C5XP29","PTHR24177"
"Sb03g039170","Sb03g039170","Sobic.003G348700","Sobic.003G348700","C5XP32","PTHR11614"
"Sb03g039270","Sb03g039270","Sobic.003G349700","Sobic.003G349700","C5XP41","PTHR26374"
"Sb03g039320","Sb03g039320","Sobic.003G350300","Sobic.003G350300","C5XPM8","PTHR24067"
"Sb03g039330","Sb03g039330","Sobic.003G350400","Sobic.003G350400","C5XPM9","PTHR31048"
"Sb03g039360","Sb03g039360","Sobic.003G350700","Sobic.003G350700","C5XPN2","PTHR19375"
"Sb03g039610","Sb03g039610","Sobic.003G353700","Sobic.003G353700","null",""
"Sb03g039630","Sb03g039630","Sobic.003G354000","Sobic.003G354000","C5XPR0","PTHR13832"
"Sb03g039730","Sb03g039730","Sobic.003G355100","Sobic.003G355100","C5XPS0","PTHR34670"
"Sb03g040020","Sb03g040020","Sobic.003G358100","null","C5XPU8","PTHR31741"
"Sb03g040280","Sb03g040280","Sobic.003G360900","Sobic.003G360900","C5XQF8","PTHR24298"
"Sb03g040300","Sb03g040300","Sobic.003G361100","Sobic.003G361100","C5XQG0","PTHR34795"
"Sb03g040440","Sb03g040440","Sobic.003G362700","Sobic.003G362700","C5XQH6","PTHR24296"
"Sb03g040510","Sb03g040510","Sobic.003G363400","Sobic.003G363400","C5XQI3","PTHR22952"
"Sb03g040730","Sb03g040730","Sobic.003G365600","Sobic.003G365600","C5XQK5",""
"Sb03g040840","Sb03g040840","Sobic.003G366700","Sobic.003G366700","C5XQL5","PTHR11926"
"Sb03g041080","Sb03g041080","Sobic.003G369600","Sobic.003G369600","C5XR82","PTHR13890"
"Sb03g041320","Sb03g041320","Sobic.003G372600","null","C5XRA9","PTHR37198"
"Sb03g041460","Sb03g041460","Sobic.003G374200","Sobic.003G374200","C5XRC4",""
"Sb03g041590","Sb03g041590","Sobic.003G376000","Sobic.003G376000","C5XRD7","PTHR22950"
"Sb03g041610","Sb03g041610","Sobic.003G376200","Sobic.003G376200","C5XRD9","PTHR21495"
"Sb03g041700","Sb03g041700","Sobic.003G377100","acyl-carrier-protein] desaturase 6, chloroplastic","C5XRE8","PTHR31155"
"Sb03g041720","Sb03g041720","Sobic.003G377300","Sobic.003G377300","C5XRF0","PTHR10799"
"Sb03g041760","Sb03g041760","Sobic.003G377900","Sobic.003G377900","null",""
"Sb03g041920","Sb03g041920","Sobic.003G379700","Sobic.003G379700","null",""
"Sb03g041930","Sb03g041930","Sobic.003G379800","Sobic.003G379800","C5XEM0","PTHR23315"
"Sb03g041950","Sb03g041950","Sobic.003G379900","Sobic.003G379900","C5XEM2",""
"Sb03g041970","Sb03g041970","Sobic.003G380000","Sobic.003G380000","null",""
"Sb03g042240","Sb03g042240","Sobic.003G382800","Sobic.003G382800","C5XEQ2","PTHR35485"
"Sb03g042820","Sb03g042820","Sobic.003G390700","Sobic.003G390700","null",""
"Sb03g042860","Sb03g042860","Sobic.003G391100","Sobic.003G391100","C5XFE9","PTHR16223"
"Sb03g043100","Sb03g043100","Sobic.003G393500","Sobic.003G393500","C5XFH3","PTHR12542"
"Sb03g043140","Sb03g043140","Sobic.003G393900","Sobic.003G393900","C5XFH6","PTHR11627"
"Sb03g043250","Sb03g043250","Sobic.003G395400","Sobic.003G395400","C5XFI9","PTHR24413"
"Sb03g043290","Sb03g043290","Sobic.003G396000","Sobic.003G396000","C5XFJ5","PTHR10857"
"Sb03g043420","Sb03g043420","Sobic.003G397500","Sobic.003G397500","C5XFL0",""
"Sb03g043600","null","Sobic.003G399500","Sobic.003G399500","C5XG60",""
"Sb03g043660","Sb03g043660","Sobic.003G400200","Sobic.003G400200","C5XG65","PTHR31579"
"Sb03g043680","Sb03g043680","Sobic.003G400400","Sobic.003G400400","C5XG67","PTHR11413"
"Sb03g043820","Sb03g043820","Sobic.003G402100","Sobic.003G402100","C5XG83","PTHR27000"
"Sb03g043873","Sb03g043873","Sobic.003G402700","Sobic.003G402700","C5XG89","PTHR39104"
"Sb03g044040","Sb03g044040","Sobic.003G404900","Sobic.003G404900","C5XGA7","PTHR24015"
"Sb03g044140","Sb03g044140","Sobic.003G406000","Sobic.003G406000","C5XGB7","PTHR12298"
"Sb03g044485","Sb03g044485","Sobic.003G410300","Sobic.003G410300","C5XGY7","PTHR33077"
"Sb03g044500","Sb03g044500","Sobic.003G410500","Sobic.003G410500","null",""
"Sb03g044570","Sb03g044570","Sobic.003G411300","Sobic.003G411300","null",""
"Sb03g044790","Sb03g044790","Sobic.003G413700","Sobic.003G413700","C5XH16","PTHR30540"
"Sb03g044810","Sb03g044810","Sobic.003G413900","Sobic.003G413900","C5XH18","PTHR33265"
"Sb03g045190","Sb03g045190","Sobic.003G418200","Sobic.003G418200","C5XH55","PTHR12145"
"Sb03g045410","Sb03g045410","Sobic.003G421100","Sobic.003G421100","C5XHR3","PTHR13878"
"Sb03g045440","Sb03g045440","Sobic.003G421400","Sobic.003G421400","C5XHR6","PTHR37753"
"Sb03g045450","Sb03g045450","Sobic.003G421500","Sobic.003G421500","C5XHR7","PTHR32227"
"Sb03g045460","Sb03g045460","Sobic.003G421700","Sobic.003G421700","C5XHR8","PTHR32227"
"Sb03g045490","Sb03g045490","Sobic.003G422000","Sobic.003G422000","C5XHS1","PTHR32227"
"Sb03g045710","Sb03g045710","Sobic.003G424500","Sobic.003G424500","C5XHU4","PTHR31568"
"Sb03g045900","Sb03g045900","Sobic.003G427000","Sobic.003G427000","C5XHW4","PTHR13018"
"Sb03g046080","Sb03g046080","Sobic.003G428700","null","C5XHY1","PTHR33052"
"Sb03g046210","Sb03g046210","Sobic.003G430400","Sobic.003G430400","C5XIH5","PTHR10891"
"Sb03g046290","Sb03g046290","Sobic.003G431100","Sobic.003G431100","C5XII5","PTHR20961"
"Sb03g046410","Sb03g046410","Sobic.003G432700","Sobic.003G432700","C5XIK1","PTHR32444"
"Sb03g046450","Sb03g046450","Sobic.003G433100","Sobic.003G433100","C5XIK5","PTHR33199"
"Sb03g046650","Sb03g046650","Sobic.003G435700","Sobic.003G435700","C5XIM8","PTHR36073"
"Sb03g046860","null","Sobic.003G438400","Sobic.003G438400","C5XJ86",""
"Sb03g047530","Sb03g047530","Sobic.003G445900","Sobic.003G445900","C5XJF9",""
"Sb02g001680","Sb02g001680","Sobic.002G017600","null","C5X826","PTHR33377"
"Sb02g001690","Sb02g001690","Sobic.002G017700","Sobic.002G017700","C5X827",""
"Sb02g001740","Sb02g001740","Sobic.002G018400","Sobic.002G018400","C5X833","PTHR31549"
"Sb02g001940","Sb02g001940","Sobic.002G020900","Sobic.002G020900","C5X8P1","PTHR34789"
"Sb02g001945","Sb02g001945","Sobic.002G021000","null","C5X8P2","PTHR21477"
"Sb02g002390","Sb02g002390","Sobic.002G026300","Sobic.002G026300","null",""
"Sb02g002760","Sb02g002760","Sobic.002G031000","Sobic.002G031000","C5X9G5","PTHR12565"
"Sb02g002960","Sb02g002960","Sobic.002G033900","Sobic.002G033900","C5X9I8","PTHR34195"
"Sb02g003020","Sb02g003020","Sobic.002G034600","Sobic.002G034600","null",""
"Sb02g003090","Sb02g003090","Sobic.002G035700","Sobic.002G035700","C5X9K5","PTHR11260"
"Sb02g003230","Sb02g003230","Sobic.002G037400","Sobic.002G037400","C5X9L8","PTHR10543"
"Sb02g003330","Sb02g003330","Sobic.002G038600","Sobic.002G038600","C5X9M9","PTHR31042"
"Sb02g003520","Sb02g003520","Sobic.002G041100","Sobic.002G041100","C5XA85","PTHR11751"
"Sb02g003530","Sb02g003530","Sobic.002G041200","Sobic.002G041200","null",""
"Sb02g003560","Sb02g003560","null","Sobic.002G041533","C5XA88","PTHR23024"
"Sb02g003710","Sb02g003710","Sobic.002G043400","Sobic.002G043400","null",""
"Sb02g004000","Sb02g004000","Sobic.002G047400","Sobic.002G047400","C5XAD3","PTHR17130"
"Sb02g004640","Sb02g004640","Sobic.002G055500","Sobic.002G055500","C5XB37","PTHR32133"
"Sb02g004650","Sb02g004650","Sobic.002G055600","Sobic.002G055600","C5XB38","PTHR11177"
"Sb02g004660","Sb02g004660","Sobic.002G055700","Sobic.002G055700","C5XB39","PTHR11177"
"Sb02g004940","Sb02g004940","Sobic.002G058900","Sobic.002G058900","C5XB81","PTHR32133"
"Sb02g005180","Sb02g005180","Sobic.002G062100","Sobic.002G062100","C5XBU5","PTHR11062"
"Sb02g005420","Sb02g005420","Sobic.002G064800","Sobic.002G064800","C5XBX9","PTHR11654"
"Sb02g005600","Sb02g005600","Sobic.002G067000","Sobic.002G067000","null",""
"Sb02g005750","Sb02g005750","Sobic.002G068600","Sobic.002G068600","C5XCJ7","PTHR10869"
"Sb02g005820","null","Sobic.002G069300","Sobic.002G069300","C5XCK3","PTHR11260"
"Sb02g006060","Sb02g006060","Sobic.002G072000","Sobic.002G072000","C5XCP0","PTHR23155"
"Sb02g006470","Sb02g006470","Sobic.002G077500","Sobic.002G077500","C5XDC3","PTHR34481"
"Sb02g006570","Sb02g006570","Sobic.002G078800","Sobic.002G078800","C5XDD3","PTHR34481"
"Sb02g006590","Sb02g006590","Sobic.002G078900","null","C5XDD5","PTHR31917"
"Sb02g006780","Sb02g006780","Sobic.002G081300","Sobic.002G081300","C5XDG2","PTHR31190"
"Sb02g007460","Sb02g007460","Sobic.002G090200","Sobic.002G090200","C5X214","PTHR11079"
"Sb02g007760","Sb02g007760","Sobic.002G093800","Sobic.002G093800","C5X2N3","PTHR21495"
"Sb02g008380","Sb02g008380","Sobic.002G100000","Sobic.002G100000","C5X2V9","PTHR32133"
"Sb02g008860","Sb02g008860","Sobic.002G104300","Sobic.002G104300","C5X3I4","PTHR15272"
"Sb02g009030","Sb02g009030","Sobic.002G105900","Sobic.002G105900","C5X3K3","PTHR32212"
"Sb02g009200","Sb02g009200","Sobic.002G108200","Sobic.002G108200","C5X3M3","PTHR32212"
"Sb02g009530","Sb02g009530","Sobic.002G111400","Sobic.002G111400","C5X489","PTHR22814"
"Sb02g009610","Sb02g009610","Sobic.002G112400","Sobic.002G112400","null",""
"Sb02g009680","Sb02g009680","Sobic.002G113300","Sobic.002G113300","C5X4A8","PTHR31204"
"Sb02g009800","Sb02g009800","Sobic.002G114900","Sobic.002G114900","C5X4C7","PTHR11223"
"Sb02g010080","Sb02g010080","Sobic.002G118300","Sobic.002G118300","C5X4F9","PTHR33294"
"Sb02g010100","Sb02g010100","Sobic.002G118600","Sobic.002G118600","null",""
"Sb02g010190","Sb02g010190","Sobic.002G119500","null","null",""
"Sb02g010490","Sb02g010490","Sobic.002G121000","Sobic.002G121000","null",""
"Sb02g010610","Sb02g010610","Sobic.002G122600","Sobic.002G122600","C5X526","PTHR24188"
"Sb02g011040","Sb02g011040","Sobic.002G128300","Sobic.002G128300","C5X580",""
"Sb02g012580","Sb02g012580","Sobic.002G138700","Sobic.002G138700","C5X6M3","PTHR32246"
"Sb02g012650","Sb02g012650","Sobic.002G139600","Sobic.002G139600","C5X6N3","PTHR33477"
"Sb02g012910","Sb02g012910","Sobic.002G140300","Sobic.002G140300","C5X6P6","PTHR33021"
"Sb02g012920","Sb02g012920","Sobic.002G140400","Sobic.002G140400","C5X6P7","PTHR33021"
